Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
08/02/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1200,1900,Gujarat,Other
18/02/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,1000,1300,Gujarat,Other
19/02/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1800,1000,1500,Gujarat,Other
26/02/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1000,1650,Gujarat,Other
08/03/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1000,1600,Gujarat,Other
15/03/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,800,1250,Gujarat,Other
19/03/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,1000,1250,Gujarat,Other
21/03/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,800,1250,Gujarat,Other
25/03/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1200,1700,Gujarat,Other
31/03/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1600,1000,1350,Gujarat,Other
08/04/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,800,1250,Gujarat,Other
12/04/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1200,1950,Gujarat,Other
26/04/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,800,1100,Gujarat,Other
30/04/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,800,1100,Gujarat,Other
06/05/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,800,1200,Gujarat,Other
01/06/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1600,800,1300,Gujarat,Other
07/06/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1800,1000,1500,Gujarat,Other
09/06/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1600,1000,1400,Gujarat,Other
16/06/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1000,1600,Gujarat,Other
18/06/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1600,900,1350,Gujarat,Other
20/06/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,1000,1250,Gujarat,Other
27/06/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1800,1000,1500,Gujarat,Other
05/07/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1700,800,1350,Gujarat,Other
12/07/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,700,1050,Gujarat,Other
19/07/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1000,1600,Gujarat,Other
22/07/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,800,1400,Gujarat,Other
23/07/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1200,1750,Gujarat,Other
25/07/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1500,1850,Gujarat,Other
26/07/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1000,1650,Gujarat,Other
29/07/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1500,1850,Gujarat,Other
05/11/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1000,1850,Gujarat,Other
30/11/2022,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1000,1650,Gujarat,Other
13/02/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),800,500,700,Gujarat,Other
21/02/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1000,800,950,Gujarat,Other
31/03/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,500,900,Gujarat,Other
11/04/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,800,1000,Gujarat,Other
12/04/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1300,700,1000,Gujarat,Other
13/04/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,800,1000,Gujarat,Other
20/04/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1600,800,1350,Gujarat,Other
27/04/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1800,700,1400,Gujarat,Other
01/05/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,1500,3150,Gujarat,Other
04/05/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1300,600,1050,Gujarat,Other
15/05/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1750,1000,1350,Gujarat,Other
16/05/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1000,1800,Gujarat,Other
07/06/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1000,2000,Gujarat,Other
12/06/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,2000,3250,Gujarat,Other
01/07/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),7000,2000,4800,Gujarat,Other
14/07/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),9000,6000,8000,Gujarat,Other
15/07/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),9000,5000,7500,Gujarat,Other
19/07/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),7500,3000,5500,Gujarat,Other
25/07/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),5000,2000,4000,Gujarat,Other
26/07/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),5000,1500,3650,Gujarat,Other
09/08/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,500,1350,Gujarat,Other
10/08/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2800,1000,2150,Gujarat,Other
12/08/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,700,1650,Gujarat,Other
21/09/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),6000,2500,4350,Gujarat,Other
26/09/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),5000,2000,4250,Gujarat,Other
10/10/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),10000,5000,8000,Gujarat,Other
26/10/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),5000,2000,3750,Gujarat,Other
02/11/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,2500,3650,Gujarat,Other
17/11/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3500,1500,2850,Gujarat,Other
21/12/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1000,1600,Gujarat,Other
30/12/2023,Coriander(Leaves),43,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1250,600,950,Gujarat,Other
16/02/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1000,500,850,Gujarat,Other
22/02/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1000,500,700,Gujarat,Other
01/03/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1300,600,1050,Gujarat,Other
01/04/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3000,1500,2250,Gujarat,Other
10/04/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,2500,3250,Gujarat,Other
13/04/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,2500,3350,Gujarat,Other
15/04/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,2500,3500,Gujarat,Other
17/04/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,2500,3500,Gujarat,Other
27/04/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3500,2000,3000,Gujarat,Other
28/04/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3500,2000,3250,Gujarat,Other
09/05/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3500,2000,3000,Gujarat,Other
10/05/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3500,2500,3200,Gujarat,Other
13/05/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,2500,3500,Gujarat,Other
16/05/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3000,1000,2200,Gujarat,Other
22/05/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3000,1500,2750,Gujarat,Other
27/05/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,3000,3800,Gujarat,Other
30/05/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4500,2500,3500,Gujarat,Other
10/06/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4500,2000,3500,Gujarat,Other
13/06/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,3000,3800,Gujarat,Other
19/06/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),7000,5000,6500,Gujarat,Other
08/07/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),6000,2000,4500,Gujarat,Other
13/07/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),6000,4500,5500,Gujarat,Other
14/07/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),6000,4000,5500,Gujarat,Other
07/08/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3000,2000,2650,Gujarat,Other
23/08/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1200,1950,Gujarat,Other
01/09/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3000,1000,1900,Gujarat,Other
09/09/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3000,500,1850,Gujarat,Other
15/09/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,1500,3000,Gujarat,Other
20/09/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),10000,3000,8750,Gujarat,Other
25/09/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),9000,4000,7750,Gujarat,Other
30/09/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),9000,4000,7500,Gujarat,Other
13/10/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),10000,5000,8250,Gujarat,Other
27/10/2023,Methi(Leaves),46,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),6000,3000,4750,Gujarat,Other
06/02/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1000,1450,Gujarat,Other
28/02/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,1000,1100,Gujarat,Other
03/04/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,800,1300,Gujarat,Other
11/04/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,1000,1300,Gujarat,Other
15/04/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,1000,1350,Gujarat,Other
21/04/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1600,1000,1350,Gujarat,Other
26/04/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,1000,1250,Gujarat,Other
28/04/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1250,700,1050,Gujarat,Other
10/05/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,800,1300,Gujarat,Other
15/05/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1200,2000,Gujarat,Other
18/05/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1600,800,1300,Gujarat,Other
22/05/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1200,2000,Gujarat,Other
27/05/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1000,1800,Gujarat,Other
10/06/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,800,1100,Gujarat,Other
06/07/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1000,1800,Gujarat,Other
18/07/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1000,1700,Gujarat,Other
24/07/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,1200,1450,Gujarat,Other
18/08/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1000,1850,Gujarat,Other
21/08/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1500,2000,Gujarat,Other
26/08/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1200,1700,Gujarat,Other
12/09/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2200,1200,1450,Gujarat,Other
21/09/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,2000,2800,Gujarat,Other
22/09/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3000,2000,2650,Gujarat,Other
16/10/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3500,2500,2850,Gujarat,Other
23/10/2023,Mint(Pudina),360,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3000,1500,2350,Gujarat,Other
12/01/2023,Raddish,161,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),800,500,550,Gujarat,Other
02/02/2023,Raddish,161,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1000,500,850,Gujarat,Other
28/02/2023,Raddish,161,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1100,500,900,Gujarat,Other
01/04/2023,Raddish,161,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,1000,1150,Gujarat,Other
16/02/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1200,1700,Gujarat,Other
10/03/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1400,1000,1300,Gujarat,Other
08/04/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,800,1250,Gujarat,Other
13/04/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,1000,1350,Gujarat,Other
17/04/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1200,1700,Gujarat,Other
24/04/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1000,1650,Gujarat,Other
15/05/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,800,1200,Gujarat,Other
23/05/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1800,1000,1400,Gujarat,Other
10/06/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,1000,1300,Gujarat,Other
13/06/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1000,1800,Gujarat,Other
25/07/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1000,1800,Gujarat,Other
26/07/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1500,2100,Gujarat,Other
14/09/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1500,1800,Gujarat,Other
22/09/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,1000,1300,Gujarat,Other
26/09/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1500,2100,Gujarat,Other
07/10/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),5000,4000,4500,Gujarat,Other
11/10/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1500,1850,Gujarat,Other
14/10/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1500,2100,Gujarat,Other
18/10/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1600,1000,1400,Gujarat,Other
26/10/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1500,2100,Gujarat,Other
27/10/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1500,2200,Gujarat,Other
06/12/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1200,1950,Gujarat,Other
30/12/2023,Amaranthus,86,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3000,1500,2400,Gujarat,Other
19/01/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,600,900,Gujarat,Other
06/02/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1600,800,1150,Gujarat,Other
11/04/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,800,1050,Gujarat,Other
13/04/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,800,1150,Gujarat,Other
18/04/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,1000,1350,Gujarat,Other
27/04/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,800,1200,Gujarat,Other
29/04/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,800,1250,Gujarat,Other
09/05/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,800,1050,Gujarat,Other
18/05/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1000,1700,Gujarat,Other
19/05/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,1000,1250,Gujarat,Other
22/05/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,1000,1250,Gujarat,Other
02/06/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1500,1800,Gujarat,Other
01/07/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,2000,3500,Gujarat,Other
06/07/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,1500,2500,Gujarat,Other
11/07/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,1500,3000,Gujarat,Other
18/07/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,2500,3500,Gujarat,Other
19/07/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3000,1500,2500,Gujarat,Other
18/08/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,900,1550,Gujarat,Other
02/09/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,800,1000,Gujarat,Other
12/09/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,800,1050,Gujarat,Other
15/09/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,1000,1300,Gujarat,Other
18/09/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,1000,1250,Gujarat,Other
22/09/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1000,1600,Gujarat,Other
23/09/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1000,1900,Gujarat,Other
29/09/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3000,1500,2350,Gujarat,Other
11/10/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,1500,2350,Gujarat,Other
19/10/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3000,1500,2350,Gujarat,Other
23/10/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1200,2150,Gujarat,Other
28/10/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3000,1500,2450,Gujarat,Other
21/12/2023,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1000,1700,Gujarat,Other
09/01/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,700,1000,Gujarat,Other
18/01/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1000,800,950,Gujarat,Other
25/01/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,800,1100,Gujarat,Other
29/01/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,800,1000,Gujarat,Other
10/02/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,800,1000,Gujarat,Other
13/02/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),800,500,700,Gujarat,Other
23/02/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,800,1000,Gujarat,Other
31/03/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1700,1200,1500,Gujarat,Other
05/04/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,800,1250,Gujarat,Other
06/04/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1600,1000,1350,Gujarat,Other
08/04/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1800,1000,1550,Gujarat,Other
09/04/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1800,1000,1500,Gujarat,Other
10/05/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,800,1250,Gujarat,Other
10/06/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2000,1500,1800,Gujarat,Other
11/06/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3000,2000,2600,Gujarat,Other
14/06/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,1200,1400,Gujarat,Other
15/06/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3000,2000,2600,Gujarat,Other
03/07/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,2500,3500,Gujarat,Other
07/07/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1500,2100,Gujarat,Other
22/07/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1500,2100,Gujarat,Other
23/07/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1200,1950,Gujarat,Other
09/10/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),4000,2500,3500,Gujarat,Other
14/10/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1200,2000,Gujarat,Other
22/10/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3000,1500,2350,Gujarat,Other
23/10/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),3000,1500,2500,Gujarat,Other
25/10/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1500,2100,Gujarat,Other
28/10/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),2500,1200,1900,Gujarat,Other
09/11/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,500,1250,Gujarat,Other
10/11/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,800,1100,Gujarat,Other
13/11/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,800,1200,Gujarat,Other
22/11/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1500,500,1100,Gujarat,Other
26/11/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,700,1000,Gujarat,Other
30/11/2021,Spinach,342,Ahmedabad,FAQ,Ahmedabad(Rajnagar sub yard),1200,700,1050,Gujarat,Other
