CraneEventID,CraneID,VesselCallID,EventTime,ActiveMinutes,DowntimeMinutes,MovesCompleted,ShiftName
CE01139,QC08,VC00976,2026-04-15 12:45:00,384,47,34,Evening
CE01140,QC04,VC00572,2025-05-26 08:42:00,377,89,21,Morning
CE01141,QC05,VC00373,2025-08-15 15:41:00,447,1,64,Evening
CE01142,QC02,VC00110,2026-05-22 17:04:00,463,71,76,Morning
CE01143,QC03,VC00740,2025-02-25 13:06:00,479,22,26,Morning
CE01144,QC01,VC00676,2026-06-03 02:21:00,405,0,35,Night
CE01145,QC07,VC00086,2025-04-20 18:18:00,341,12,21,Morning
CE01146,QC02,VC00358,2025-12-25 08:40:00,453,84,76,Night
CE01147,QC01,VC00267,2025-12-23 04:46:00,309,2,74,Morning
CE01148,QC05,VC00681,2025-07-19 04:46:00,316,68,20,Evening
CE01149,QC04,VC00888,2025-06-08 08:56:00,419,17,67,Morning
CE01150,QC06,VC00427,2026-03-22 13:12:00,448,48,48,Morning
CE01151,QC03,VC00179,2025-02-06 13:02:00,335,3,61,Evening
CE01152,QC04,VC00375,2026-12-04 09:18:00,353,2,24,Evening
CE01153,QC03,VC00151,2026-06-25 11:08:00,438,73,78,Night
CE01154,QC01,VC00195,2025-09-19 00:56:00,433,49,50,Night
CE01155,QC05,VC00698,2026-03-21 04:33:00,359,63,34,Evening
CE01156,QC05,VC00946,2025-11-10 15:14:00,397,4,30,Morning
CE01157,QC04,VC00077,2026-10-07 19:34:00,382,25,34,Night
CE01158,QC04,VC00084,2025-05-17 07:59:00,437,58,38,Morning
CE01159,QC02,VC00587,2026-03-29 03:34:00,377,24,44,Night
CE01160,QC08,VC00999,2025-03-14 07:49:00,367,66,62,Evening
CE01161,QC06,VC00586,2026-07-05 20:17:00,439,62,36,Night
CE01162,QC06,VC00255,2025-07-07 11:25:00,419,34,46,Morning
CE01163,QC06,VC00253,2026-01-28 18:10:00,414,89,56,Night
CE01164,QC08,VC00151,2026-06-25 11:08:00,405,15,73,Morning
CE01165,QC01,VC00072,2026-09-23 22:01:00,375,87,55,Night
CE01166,QC08,VC00919,2026-10-06 08:53:00,433,67,71,Morning
CE01167,QC01,VC00546,2026-05-05 14:44:00,362,38,64,Evening
CE01168,QC04,VC00109,2025-05-13 18:30:00,310,77,25,Morning
CE01169,QC03,VC00753,2026-10-21 20:58:00,325,71,68,Morning
CE01170,QC05,VC00597,2026-06-16 20:30:00,349,82,48,Night
CE01171,QC08,VC00190,2026-04-16 20:33:00,347,79,25,Evening
CE01172,QC04,VC00551,2026-11-22 10:30:00,480,85,30,Night
CE01173,QC04,VC00277,2025-10-25 13:07:00,304,7,61,Morning
CE01174,QC04,VC00195,2025-09-19 00:56:00,320,71,55,Night
CE01175,QC01,VC00872,2025-09-03 15:22:00,415,69,27,Night
CE01176,QC03,VC00338,2026-11-02 11:34:00,380,86,78,Morning
CE01177,QC08,VC00462,2026-07-28 00:55:00,397,1,80,Night
CE01178,QC05,VC00160,2026-11-16 13:47:00,417,17,60,Morning
CE01179,QC04,VC00004,2026-11-30 07:29:00,338,75,34,Night
CE01180,QC04,VC00817,2026-07-20 02:58:00,363,66,63,Morning
CE01181,QC07,VC00823,2026-01-20 14:40:00,391,31,47,Morning
CE01182,QC03,VC00434,2025-12-08 04:18:00,410,28,60,Night
CE01183,QC04,VC00034,2025-08-12 17:09:00,438,57,41,Morning
CE01184,QC04,VC00013,2025-12-01 11:33:00,427,53,75,Evening
CE01185,QC07,VC00171,2025-07-30 15:53:00,316,37,80,Morning
CE01186,QC01,VC00083,2025-07-27 20:43:00,337,53,73,Evening
CE01187,QC01,VC00046,2025-05-08 04:00:00,441,11,64,Night
CE01188,QC05,VC00396,2025-04-26 02:37:00,304,51,60,Evening
CE01189,QC02,VC00800,2025-07-04 20:51:00,337,10,76,Evening
CE01190,QC06,VC00138,2025-10-21 20:42:00,336,47,62,Evening
CE01191,QC05,VC00843,2026-01-06 02:42:00,460,7,79,Night
CE01192,QC02,VC00652,2025-04-20 06:49:00,305,61,69,Morning
CE01193,QC01,VC00132,2025-03-12 07:57:00,454,49,21,Evening
CE01194,QC07,VC00354,2026-03-29 01:08:00,460,53,53,Night
CE01195,QC08,VC00463,2026-05-28 12:21:00,466,67,68,Morning
CE01196,QC06,VC00296,2025-04-10 10:06:00,333,35,24,Night
CE01197,QC06,VC00389,2025-01-13 16:34:00,338,88,80,Night
CE01198,QC04,VC00833,2026-05-26 22:49:00,396,74,58,Night
CE01199,QC03,VC00062,2025-12-28 06:11:00,360,69,65,Morning
CE01200,QC03,VC00622,2026-09-13 17:53:00,311,29,45,Night
CE01201,QC06,VC00234,2026-05-15 15:53:00,353,86,50,Night
CE01202,QC02,VC00080,2025-07-23 01:18:00,454,2,74,Evening
CE01203,QC07,VC00837,2025-06-08 03:32:00,381,64,36,Morning
CE01204,QC05,VC00768,2025-06-02 01:06:00,467,71,52,Morning
CE01205,QC01,VC00527,2025-01-27 04:26:00,350,43,43,Morning
CE01206,QC06,VC00892,2026-04-03 10:48:00,418,36,60,Night
CE01207,QC06,VC00220,2025-05-08 17:47:00,480,40,78,Night
CE01208,QC04,VC00917,2025-10-17 04:57:00,344,3,24,Night
CE01209,QC01,VC00463,2026-05-28 12:21:00,362,9,44,Evening
CE01210,QC05,VC00121,2026-09-05 04:35:00,339,68,28,Night
CE01211,QC04,VC00101,2026-07-22 08:59:00,328,5,38,Evening
CE01212,QC07,VC00083,2025-07-27 20:43:00,471,72,71,Night
CE01213,QC04,VC00389,2025-01-13 16:34:00,411,27,64,Night
CE01214,QC04,VC00709,2026-01-31 10:26:00,307,72,31,Night
CE01215,QC05,VC00147,2025-02-27 22:13:00,474,9,68,Morning
CE01216,QC07,VC00247,2025-03-27 01:40:00,395,50,79,Evening
CE01217,QC01,VC00396,2025-04-26 02:37:00,382,34,21,Night
CE01218,QC02,VC00594,2026-09-20 02:19:00,324,25,55,Morning
CE01219,QC01,VC00726,2025-01-30 06:43:00,480,22,26,Evening
CE01220,QC01,VC00409,2025-06-23 09:47:00,386,10,66,Evening
CE01221,QC02,VC00265,2025-08-28 17:57:00,416,36,24,Morning
CE01222,QC06,VC00139,2026-03-02 14:16:00,404,46,34,Morning
CE01223,QC02,VC00157,2026-02-28 23:26:00,375,37,50,Evening
CE01224,QC08,VC00728,2026-04-20 19:15:00,303,67,21,Morning
CE01225,QC04,VC00852,2025-02-11 08:03:00,480,36,43,Night
CE01226,QC05,VC00315,2025-03-18 14:34:00,322,77,52,Morning
CE01227,QC04,VC00727,2026-10-25 18:14:00,377,55,74,Night
CE01228,QC02,VC00826,2026-10-10 20:48:00,352,22,29,Evening
CE01229,QC07,VC00723,2025-12-06 15:50:00,344,68,44,Night
CE01230,QC06,VC00819,2025-12-21 16:59:00,310,72,42,Evening
CE01231,QC06,VC00400,2026-06-13 07:05:00,427,84,25,Evening
CE01232,QC02,VC00544,2025-08-16 18:27:00,359,2,52,Night
CE01233,QC04,VC00094,2026-04-17 22:03:00,388,6,72,Morning
CE01234,QC07,VC00908,2026-12-05 20:41:00,390,66,32,Evening
CE01235,QC08,VC00037,2025-04-05 07:49:00,391,51,47,Night
CE01236,QC02,VC00511,2025-09-05 10:00:00,315,65,39,Evening
CE01237,QC02,VC00474,2026-06-14 04:04:00,320,59,24,Evening
CE01238,QC04,VC00408,2026-04-19 12:57:00,407,4,65,Morning
CE01239,QC03,VC00976,2026-04-15 12:45:00,385,82,67,Evening
CE01240,QC01,VC00810,2026-08-27 08:10:00,370,67,78,Morning
CE01241,QC03,VC00404,2025-10-05 11:49:00,306,42,75,Morning
CE01242,QC05,VC00101,2026-07-22 08:59:00,326,74,44,Morning
CE01243,QC01,VC00890,2025-07-18 08:12:00,369,36,52,Morning
CE01244,QC08,VC00746,2026-03-18 16:33:00,466,4,67,Morning
CE01245,QC04,VC00168,2025-09-04 04:19:00,332,23,78,Evening
CE01246,QC01,VC00725,2025-11-14 19:12:00,469,76,63,Morning
CE01247,QC04,VC00551,2026-11-22 10:30:00,478,36,72,Morning
CE01248,QC01,VC00499,2025-02-07 14:47:00,410,3,26,Morning
CE01249,QC01,VC00874,2025-11-20 09:46:00,451,3,28,Morning
CE01250,QC06,VC00191,2025-07-02 03:52:00,473,82,54,Night
CE01251,QC04,VC00859,2025-05-14 11:17:00,460,36,29,Night
CE01252,QC02,VC00217,2025-09-06 11:36:00,364,51,72,Evening
CE01253,QC02,VC00943,2026-04-04 15:35:00,342,82,31,Morning
CE01254,QC01,VC00724,2025-03-23 17:32:00,402,28,27,Evening
CE01255,QC04,VC00920,2025-03-10 08:07:00,423,46,37,Morning
CE01256,QC06,VC00792,2025-10-31 22:13:00,457,74,35,Morning
CE01257,QC08,VC00835,2026-10-23 06:58:00,312,67,38,Evening
CE01258,QC02,VC00867,2026-06-23 10:12:00,339,40,27,Night
CE01259,QC02,VC00277,2025-10-25 13:07:00,373,33,39,Night
CE01260,QC07,VC00611,2026-10-18 11:26:00,458,25,54,Evening
CE01261,QC04,VC00568,2025-07-02 03:40:00,399,1,79,Evening
CE01262,QC03,VC00685,2025-12-21 19:34:00,411,53,78,Night
CE01263,QC03,VC00738,2025-04-20 08:29:00,340,40,55,Morning
CE01264,QC01,VC00882,2025-04-23 16:34:00,328,40,28,Morning
CE01265,QC02,VC00633,2026-07-08 13:39:00,346,43,38,Night
CE01266,QC06,VC00153,2025-07-21 17:30:00,368,72,65,Night
CE01267,QC07,VC00965,2025-05-30 08:54:00,462,14,37,Morning
CE01268,QC05,VC00855,2026-09-22 12:55:00,433,34,26,Evening
CE01269,QC04,VC00150,2025-05-25 14:34:00,301,1,32,Morning
CE01270,QC08,VC00400,2026-06-13 07:05:00,406,77,70,Morning
CE01271,QC05,VC00099,2025-12-09 05:40:00,465,36,57,Evening
CE01272,QC01,VC00320,2026-03-30 01:46:00,402,73,40,Night
CE01273,QC08,VC00014,2025-09-23 14:46:00,449,72,80,Evening
CE01274,QC03,VC00910,2026-05-06 04:20:00,347,37,29,Morning
CE01275,QC04,VC00569,2025-10-24 19:12:00,457,88,75,Evening
CE01276,QC01,VC00539,2025-08-27 12:50:00,343,29,22,Morning
CE01277,QC04,VC00656,2026-05-07 05:32:00,444,75,42,Morning
CE01278,QC05,VC00562,2026-06-21 12:20:00,306,63,52,Night
CE01279,QC07,VC00539,2025-08-27 12:50:00,437,13,66,Evening
CE01280,QC02,VC00010,2026-09-28 00:16:00,305,66,55,Night
CE01281,QC07,VC00826,2026-10-10 20:48:00,432,80,73,Evening
CE01282,QC03,VC00102,2026-01-08 03:54:00,352,74,64,Morning
CE01283,QC05,VC00418,2026-03-23 21:14:00,364,23,49,Night
CE01284,QC08,VC00349,2025-04-28 06:29:00,335,8,52,Morning
CE01285,QC07,VC00736,2026-11-01 01:59:00,416,90,35,Night
CE01286,QC08,VC00340,2025-02-06 21:26:00,331,29,52,Evening
CE01287,QC03,VC00959,2025-04-02 13:14:00,384,61,47,Morning
CE01288,QC01,VC00553,2026-06-02 02:56:00,384,68,53,Morning
CE01289,QC02,VC00858,2026-10-27 10:28:00,351,53,37,Night
CE01290,QC05,VC00004,2026-11-30 07:29:00,321,23,74,Night
CE01291,QC05,VC00253,2026-01-28 18:10:00,375,70,52,Night
CE01292,QC08,VC00023,2026-07-28 18:49:00,347,68,63,Night
CE01293,QC07,VC00834,2025-02-04 05:37:00,330,15,39,Morning
CE01294,QC02,VC00534,2025-12-26 05:57:00,389,7,28,Evening
CE01295,QC02,VC00498,2026-04-23 15:26:00,327,35,52,Evening
CE01296,QC06,VC00104,2026-05-15 10:16:00,316,54,63,Morning
CE01297,QC05,VC00911,2026-05-14 22:24:00,374,6,20,Morning
CE01298,QC06,VC00700,2026-02-27 21:27:00,353,72,25,Morning
CE01299,QC08,VC00793,2026-11-01 01:16:00,323,25,32,Morning
CE01300,QC01,VC00157,2026-02-28 23:26:00,328,22,58,Night
CE01301,QC03,VC00824,2026-03-19 06:33:00,450,22,61,Evening
CE01302,QC04,VC00284,2025-06-04 01:46:00,439,65,22,Morning
CE01303,QC08,VC00937,2025-06-08 12:06:00,355,37,56,Morning
CE01304,QC03,VC00779,2026-06-13 14:45:00,417,26,53,Morning
CE01305,QC08,VC00298,2025-11-28 07:14:00,398,43,40,Night
CE01306,QC03,VC00249,2025-12-28 02:37:00,336,32,31,Night
CE01307,QC06,VC00144,2026-02-16 14:18:00,342,46,56,Night
CE01308,QC01,VC00940,2025-10-29 07:07:00,399,74,34,Evening
CE01309,QC06,VC00535,2025-02-23 23:44:00,344,52,50,Evening
CE01310,QC08,VC00303,2025-09-25 23:18:00,387,26,72,Morning
CE01311,QC01,VC00755,2026-08-17 03:03:00,449,18,30,Evening
CE01312,QC07,VC00497,2025-11-27 10:40:00,447,14,37,Morning
CE01313,QC03,VC00633,2026-07-08 13:39:00,427,15,54,Morning
CE01314,QC06,VC00275,2026-09-01 05:58:00,428,79,65,Morning
CE01315,QC08,VC00331,2025-08-20 15:44:00,397,67,33,Evening
CE01316,QC05,VC00636,2026-09-12 04:05:00,446,78,23,Night
CE01317,QC05,VC00197,2026-06-13 00:23:00,463,19,28,Evening
CE01318,QC03,VC00731,2026-05-13 04:32:00,310,23,45,Night
CE01319,QC05,VC00202,2026-01-10 20:59:00,475,61,40,Evening
CE01320,QC03,VC00415,2026-07-27 15:24:00,314,90,62,Evening
CE01321,QC07,VC00838,2026-04-01 05:29:00,300,72,73,Night
CE01322,QC06,VC00091,2025-08-21 03:59:00,383,66,23,Morning
CE01323,QC03,VC00352,2026-02-14 23:52:00,436,72,69,Morning
CE01324,QC02,VC00723,2025-12-06 15:50:00,359,74,62,Night
CE01325,QC06,VC00470,2026-11-02 08:48:00,442,18,39,Night
CE01326,QC05,VC00366,2026-07-22 15:17:00,383,78,71,Morning
CE01327,QC06,VC00479,2026-11-17 16:54:00,367,50,55,Night
CE01328,QC08,VC00655,2026-11-29 05:54:00,336,21,46,Night
CE01329,QC07,VC00355,2025-09-12 15:11:00,345,49,24,Night
CE01330,QC07,VC00146,2026-06-04 04:27:00,405,43,31,Morning
CE01331,QC01,VC00403,2025-04-23 13:48:00,348,1,40,Evening
CE01332,QC02,VC00326,2026-05-08 12:24:00,420,59,36,Morning
CE01333,QC01,VC00861,2025-07-09 16:30:00,462,35,79,Evening
CE01334,QC04,VC00640,2025-01-02 19:10:00,347,77,43,Morning
CE01335,QC04,VC00265,2025-08-28 17:57:00,443,65,62,Night
CE01336,QC08,VC00019,2026-10-24 17:32:00,391,52,72,Evening
CE01337,QC04,VC00170,2025-02-21 15:22:00,460,15,27,Night
CE01338,QC03,VC00983,2025-10-31 09:52:00,459,29,53,Evening
CE01339,QC04,VC00810,2026-08-27 08:10:00,352,68,22,Evening
CE01340,QC04,VC00693,2025-12-10 14:10:00,309,14,65,Night
CE01341,QC02,VC00107,2026-03-24 22:23:00,458,63,38,Night
CE01342,QC03,VC00547,2025-06-04 08:00:00,369,42,34,Evening
CE01343,QC06,VC00217,2025-09-06 11:36:00,451,89,30,Night
CE01344,QC04,VC00276,2026-09-24 10:07:00,455,36,21,Evening
CE01345,QC02,VC00843,2026-01-06 02:42:00,343,69,33,Night
CE01346,QC07,VC00490,2026-11-03 06:20:00,471,2,21,Night
CE01347,QC07,VC00251,2026-10-18 05:28:00,335,75,48,Evening
CE01348,QC07,VC00685,2025-12-21 19:34:00,413,7,58,Night
CE01349,QC07,VC00596,2026-06-14 23:20:00,416,69,56,Evening
CE01350,QC01,VC00167,2025-05-08 18:06:00,373,79,38,Morning
CE01351,QC07,VC00332,2026-11-05 07:44:00,439,35,57,Morning
CE01352,QC03,VC00089,2026-02-13 20:44:00,438,79,21,Night
CE01353,QC06,VC00065,2026-11-15 11:42:00,349,66,73,Evening
CE01354,QC01,VC00811,2026-01-15 19:16:00,422,72,30,Morning
CE01355,QC04,VC00072,2026-09-23 22:01:00,321,36,40,Evening
CE01356,QC04,VC00345,2025-08-16 02:52:00,322,32,58,Morning
CE01357,QC03,VC00059,2025-08-03 12:32:00,368,57,54,Morning
CE01358,QC08,VC00767,2025-11-28 21:45:00,393,40,47,Evening
CE01359,QC07,VC00064,2026-08-23 15:33:00,425,76,20,Evening
CE01360,QC06,VC00399,2025-04-08 03:00:00,393,69,53,Evening
CE01361,QC01,VC00317,2026-10-12 07:48:00,410,45,75,Morning
CE01362,QC01,VC00601,2026-02-12 01:41:00,328,25,46,Evening
CE01363,QC06,VC00315,2025-03-18 14:34:00,421,88,76,Night
CE01364,QC04,VC00387,2026-02-22 04:29:00,420,46,79,Night
CE01365,QC04,VC00397,2025-10-08 16:55:00,330,3,48,Morning
CE01366,QC06,VC00047,2026-10-09 06:26:00,317,84,79,Morning
CE01367,QC06,VC00748,2026-01-24 09:38:00,336,5,70,Night
CE01368,QC08,VC00420,2026-11-05 16:10:00,389,82,27,Morning
CE01369,QC03,VC00090,2026-05-27 22:10:00,423,17,47,Evening
CE01370,QC02,VC00162,2025-08-05 20:36:00,446,22,29,Morning
CE01371,QC04,VC00067,2025-02-24 23:59:00,327,7,52,Evening
CE01372,QC03,VC00167,2025-05-08 18:06:00,303,8,25,Night
CE01373,QC04,VC00157,2026-02-28 23:26:00,476,8,43,Evening
CE01374,QC02,VC00352,2026-02-14 23:52:00,345,5,46,Evening
CE01375,QC04,VC00848,2025-04-18 09:28:00,342,69,53,Evening
CE01376,QC07,VC00145,2025-06-13 19:33:00,459,64,59,Night
CE01377,QC04,VC00295,2025-05-07 07:07:00,364,17,78,Morning
CE01378,QC05,VC00686,2026-07-17 05:32:00,332,0,40,Evening
CE01379,QC08,VC00355,2025-09-12 15:11:00,445,40,33,Night
CE01380,QC08,VC00296,2025-04-10 10:06:00,451,52,42,Morning
CE01381,QC02,VC00098,2026-01-26 20:27:00,376,37,69,Night
CE01382,QC06,VC00588,2025-06-06 18:27:00,322,7,74,Night
CE01383,QC08,VC00911,2026-05-14 22:24:00,372,22,37,Night
CE01384,QC08,VC00462,2026-07-28 00:55:00,320,44,51,Night
CE01385,QC08,VC00440,2025-09-13 14:50:00,327,73,27,Evening
CE01386,QC07,VC00073,2026-08-27 12:56:00,389,88,60,Morning
CE01387,QC03,VC00459,2026-04-19 15:13:00,311,30,52,Evening
CE01388,QC03,VC00920,2025-03-10 08:07:00,390,19,54,Evening
CE01389,QC06,VC00891,2025-02-26 01:19:00,353,42,72,Night
CE01390,QC05,VC00067,2025-02-24 23:59:00,319,64,52,Evening
CE01391,QC02,VC00049,2025-06-13 07:04:00,465,86,47,Morning
CE01392,QC07,VC00979,2026-10-10 03:58:00,461,55,70,Morning
CE01393,QC03,VC00428,2025-07-05 21:25:00,390,17,22,Evening
CE01394,QC08,VC00589,2026-06-05 17:28:00,316,29,71,Night
CE01395,QC07,VC00074,2026-10-24 20:32:00,395,45,36,Night
CE01396,QC08,VC00651,2026-10-07 03:12:00,379,36,53,Morning
CE01397,QC07,VC00035,2026-06-26 15:11:00,394,35,32,Morning
CE01398,QC02,VC00040,2026-01-02 13:15:00,462,74,47,Night
CE01399,QC05,VC00895,2026-07-16 12:20:00,315,21,48,Morning
CE01400,QC07,VC00317,2026-10-12 07:48:00,350,68,24,Night
CE01401,QC05,VC00564,2026-11-20 10:38:00,447,15,25,Morning
CE01402,QC06,VC00135,2025-02-05 22:46:00,386,11,67,Evening
CE01403,QC05,VC00398,2025-03-16 14:32:00,439,61,60,Evening
CE01404,QC04,VC00223,2026-10-22 11:35:00,381,60,68,Night
CE01405,QC06,VC00014,2025-09-23 14:46:00,406,7,42,Night
CE01406,QC03,VC00193,2025-02-20 14:00:00,315,22,68,Morning
CE01407,QC06,VC00650,2025-03-13 02:52:00,319,87,28,Evening
CE01408,QC03,VC00373,2025-08-15 15:41:00,348,56,42,Morning
CE01409,QC06,VC00117,2025-01-04 22:51:00,430,47,39,Morning
CE01410,QC02,VC00543,2026-07-01 15:23:00,369,31,27,Morning
CE01411,QC06,VC00315,2025-03-18 14:34:00,378,19,49,Evening
CE01412,QC05,VC00639,2025-06-10 11:17:00,383,2,49,Morning
CE01413,QC05,VC00269,2026-09-28 13:07:00,323,87,37,Night
CE01414,QC04,VC00144,2026-02-16 14:18:00,339,43,66,Night
CE01415,QC08,VC00336,2026-04-03 04:10:00,347,51,46,Night
CE01416,QC06,VC00716,2026-06-05 23:36:00,390,52,58,Evening
CE01417,QC01,VC00473,2026-10-06 03:40:00,463,32,29,Evening
CE01418,QC03,VC00141,2026-10-26 06:16:00,449,74,43,Morning
CE01419,QC01,VC00365,2025-09-24 12:46:00,310,30,52,Morning
CE01420,QC08,VC00025,2025-10-29 06:39:00,431,2,62,Evening
CE01421,QC01,VC00610,2025-10-30 14:13:00,324,43,54,Morning
CE01422,QC08,VC00373,2025-08-15 15:41:00,428,43,37,Night
CE01423,QC03,VC00635,2025-07-14 22:03:00,462,52,39,Night
CE01424,QC06,VC00762,2025-09-25 21:58:00,337,23,41,Night
CE01425,QC07,VC00309,2026-10-22 21:39:00,468,4,38,Morning
CE01426,QC06,VC00966,2025-10-07 01:56:00,327,2,76,Evening
CE01427,QC02,VC00039,2025-08-29 15:57:00,307,83,38,Morning
CE01428,QC03,VC00676,2026-06-03 02:21:00,390,5,53,Evening
CE01429,QC07,VC00684,2025-12-14 08:33:00,307,28,55,Night
CE01430,QC04,VC00748,2026-01-24 09:38:00,439,37,74,Evening
CE01431,QC06,VC00414,2026-10-07 05:36:00,456,38,32,Morning
CE01432,QC01,VC00173,2026-09-06 00:29:00,308,24,21,Morning
CE01433,QC06,VC00040,2026-01-02 13:15:00,380,7,29,Morning
CE01434,QC07,VC00753,2026-10-21 20:58:00,477,71,36,Night
CE01435,QC05,VC00023,2026-07-28 18:49:00,416,0,40,Night
CE01436,QC01,VC00211,2025-03-30 17:58:00,350,40,54,Evening
CE01437,QC01,VC00887,2026-08-25 00:55:00,420,22,59,Morning
CE01438,QC01,VC00911,2026-05-14 22:24:00,441,86,48,Night
CE01439,QC06,VC00407,2025-06-13 01:36:00,433,80,32,Evening
CE01440,QC01,VC00985,2025-03-18 15:34:00,394,12,58,Morning
CE01441,QC06,VC00905,2026-08-26 23:42:00,303,33,59,Evening
CE01442,QC02,VC00363,2025-08-25 13:55:00,349,7,56,Night
CE01443,QC07,VC00933,2025-09-22 12:27:00,339,88,58,Morning
CE01444,QC04,VC00860,2026-06-02 11:17:00,377,79,51,Night
CE01445,QC05,VC00459,2026-04-19 15:13:00,447,11,34,Evening
CE01446,QC08,VC00713,2026-07-28 21:09:00,333,76,37,Night
CE01447,QC07,VC00403,2025-04-23 13:48:00,339,84,44,Morning
CE01448,QC01,VC00787,2025-09-10 05:43:00,317,0,70,Evening
CE01449,QC08,VC00272,2025-12-04 21:11:00,417,27,69,Morning
CE01450,QC08,VC00518,2025-09-04 06:11:00,398,37,78,Morning
CE01451,QC06,VC00726,2025-01-30 06:43:00,464,53,45,Morning
CE01452,QC05,VC00939,2026-03-22 08:26:00,335,10,45,Morning
CE01453,QC07,VC00589,2026-06-05 17:28:00,346,66,66,Night
CE01454,QC01,VC00157,2026-02-28 23:26:00,449,62,55,Night
CE01455,QC08,VC00149,2025-08-23 19:25:00,448,49,75,Morning
CE01456,QC02,VC00938,2026-07-27 05:11:00,454,38,65,Night
CE01457,QC07,VC00631,2025-02-28 22:35:00,302,48,40,Morning
CE01458,QC03,VC00310,2026-01-11 04:56:00,373,32,49,Evening
CE01459,QC06,VC00972,2026-04-28 05:55:00,470,73,57,Night
CE01460,QC06,VC00529,2025-03-08 08:54:00,336,1,20,Night
CE01461,QC06,VC00975,2026-05-20 19:04:00,446,13,29,Night
CE01462,QC01,VC00008,2025-09-20 02:05:00,445,25,56,Evening
CE01463,QC02,VC00376,2025-06-23 06:37:00,385,85,59,Morning
CE01464,QC08,VC00146,2026-06-04 04:27:00,463,84,79,Evening
CE01465,QC06,VC00309,2026-10-22 21:39:00,304,86,64,Evening
CE01466,QC02,VC00926,2026-05-29 14:50:00,400,60,34,Night
CE01467,QC02,VC00942,2025-07-06 09:24:00,350,22,59,Night
CE01468,QC02,VC00549,2025-05-11 04:11:00,317,30,66,Night
CE01469,QC06,VC00306,2026-10-29 19:04:00,448,5,72,Evening
CE01470,QC01,VC00235,2026-01-30 01:07:00,466,10,53,Evening
CE01471,QC01,VC00399,2025-04-08 03:00:00,433,28,27,Night
CE01472,QC04,VC00404,2025-10-05 11:49:00,438,54,80,Night
CE01473,QC02,VC00244,2025-08-21 23:58:00,346,34,75,Night
CE01474,QC04,VC00408,2026-04-19 12:57:00,480,19,47,Morning
CE01475,QC03,VC00993,2026-11-06 18:27:00,418,17,47,Night
CE01476,QC02,VC00699,2025-07-04 13:00:00,394,73,74,Night
CE01477,QC06,VC00648,2026-04-16 06:53:00,409,56,22,Morning
CE01478,QC05,VC00007,2026-02-27 09:59:00,437,16,62,Morning
CE01479,QC05,VC00833,2026-05-26 22:49:00,397,10,58,Evening
CE01480,QC01,VC00553,2026-06-02 02:56:00,316,73,71,Night
CE01481,QC07,VC00853,2025-08-22 06:54:00,362,5,79,Morning
CE01482,QC02,VC00597,2026-06-16 20:30:00,386,71,80,Morning
CE01483,QC05,VC00190,2026-04-16 20:33:00,410,43,50,Evening
CE01484,QC04,VC00634,2026-09-06 11:31:00,304,78,37,Night
CE01485,QC08,VC00062,2025-12-28 06:11:00,466,60,51,Evening
CE01486,QC02,VC00620,2025-10-26 22:39:00,392,0,52,Night
CE01487,QC05,VC00642,2026-08-04 23:38:00,432,45,42,Morning
CE01488,QC03,VC00747,2025-12-14 00:34:00,465,27,47,Morning
CE01489,QC06,VC00291,2026-07-23 13:59:00,329,37,23,Night
CE01490,QC08,VC00282,2025-02-01 03:02:00,451,23,54,Night
CE01491,QC04,VC00930,2026-11-14 13:15:00,458,29,63,Night
CE01492,QC08,VC00664,2025-02-07 12:36:00,465,28,76,Morning
CE01493,QC05,VC00889,2026-10-13 08:29:00,383,72,40,Evening
CE01494,QC08,VC00936,2025-03-13 16:00:00,428,18,57,Evening
CE01495,QC03,VC00945,2026-02-08 00:50:00,343,26,33,Evening
CE01496,QC08,VC00821,2025-01-03 04:30:00,321,84,22,Evening
CE01497,QC03,VC00405,2026-02-28 15:13:00,469,71,49,Night
CE01498,QC06,VC00311,2025-05-12 16:58:00,387,89,21,Evening
CE01499,QC08,VC00508,2025-07-11 01:43:00,349,20,79,Morning
CE01500,QC08,VC00114,2025-05-06 05:18:00,420,69,54,Morning
CE01501,QC07,VC00898,2025-06-27 11:42:00,421,56,40,Night
CE01502,QC08,VC00349,2025-04-28 06:29:00,434,34,31,Evening
CE01503,QC01,VC00873,2025-11-05 07:05:00,302,72,37,Evening
CE01504,QC01,VC00866,2026-05-06 12:26:00,473,34,56,Morning
CE01505,QC01,VC00494,2025-02-09 13:58:00,366,77,70,Morning
CE01506,QC07,VC00913,2025-05-26 21:33:00,428,58,52,Morning
CE01507,QC06,VC00051,2025-09-03 02:04:00,441,31,36,Evening
CE01508,QC03,VC00668,2025-09-07 15:07:00,450,74,65,Morning
CE01509,QC05,VC00870,2025-04-08 22:38:00,359,52,66,Night
CE01510,QC01,VC00137,2025-04-06 01:42:00,368,41,41,Morning
CE01511,QC01,VC00079,2026-11-25 07:46:00,374,47,71,Night
CE01512,QC08,VC00978,2026-03-14 05:49:00,336,66,20,Morning
CE01513,QC06,VC00314,2025-02-13 07:17:00,327,22,59,Evening
CE01514,QC01,VC00313,2026-07-09 12:25:00,331,30,30,Evening
CE01515,QC07,VC00238,2025-03-03 20:49:00,421,50,55,Morning
CE01516,QC07,VC00854,2026-07-08 22:24:00,463,72,30,Evening
CE01517,QC08,VC00093,2025-01-13 23:28:00,446,76,53,Evening
CE01518,QC05,VC00853,2025-08-22 06:54:00,301,50,36,Morning
